,research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,utility_rater02,original_translated
314,CES201606,229,12,can,tandenborstel houder,tandenborstel houder,toothbrush holder,5,toothbrush holder
315,CES201606,277,13,can,tandeborstel houder,tandenborstel houder,toothbrush holder,5,toothbrush holder
316,CES201606,1214,27,can,target practice,target practice,target practice,3,target practice
317,CES201606,379,14,can,tegen iemands hoofd aan gooien (wapen),tegen iemands hoofd gooien,throw at someone's head,3,throw someone's head with (weapon)
318,CES201606,1576,39,can,om tegen aan te schoppen,tegen schoppen,against kicking,2,to kick against
319,CES201606,2148,51,can,tegen aan tikken voor muziek,tegen tikken muziek,against tapping music,2,tap against for music
320,CES201606,281,13,can,een telefoon,telefoon,telephone,5,a telephone
321,CES201606,1123,25,can,als telefoon met twee blikjes en een touwtje,telefoon blikjes touwtje,telephone cans string,5,as a telephone with two cans and a string
322,CES201606,898,20,can,telefoon van maken met lijn ertussen,telefoon lijn ertussen,telephone line between them,5,make a telephone with a line between them
323,CES201606,377.1,14,can,gebruiken als telefoon (je weet wel,telefoon weet wel,phone knows,0,use as a telephone (you know
324,CES201606,1909,46,can,telefoonhoesje,telefoonhoesje,phone case,1,phone case
325,CES201606,795,19,can,ter positie aanduiding (strategie bespreken),ter positie aanduiding,for position indication,2,to indicate position (discuss strategy)
326,CES201606,1375,30,can,thermoskan,thermoskan,thermos,5,thermos
327,CES201606,604,17,can,een toren van blikjes maken,toren blikjes,tower cans,5,make a tower of cans
328,CES201606,1014.1,23,can,met touw eraan en dan iets doorgeven,touw eraan doorgeven,pass rope through it,5,with a string attached and then pass something on
329,CES201606,1125,25,can,trommel,trommel,drum,4,drum
330,CES201606,2154,51,can,in tuin tegen katten,tuin tegen katten,garden against cats,2,in the garden against cats
331,CES201606,1128,25,can,tunnel voor mieren of andere kleine dieren,tunnel mieren kleine dieren,tunnel ants small animals,5,tunnel for ants or other small animals
332,CES201606,800,19,can,tussen twee buiken het blikje naar een andere kant toebrengen,tussen buiken blikje kant toebrengen,Apply can of lace between bellies,1,move the can to the other side between two bellies
333,CES201606,1814,45,can,vaas,vaas,vase,4,vase
334,CES201606,231,12,can,een vaasjr,vaasje,vase,4,a vasejr
335,CES201606,386,14,can,als vaasje,vaasje,vase,4,as a vase
336,CES201606,2153.2,51,can,een val,val,fall,1,a trap
337,CES201606,599,17,can,vangen,vangen,catch,3,catch
338,CES201606,608,17,can,er een ventilator van maken,ventilator,fan,1,make a fan out of it
339,CES201606,1020,23,can,verrekijker (met lens erin),verrekijker,binoculars,4,binoculars (with lens in it)
340,CES201606,803,19,can,versieren zo mooi mogelijk,versieren mooi mogelijk,decorate as nicely as possible,3,decorate as nicely as possible
341,CES201606,797,19,can,wie het verst kan gooien,verst gooien,throw furthest,3,who can throw the furthest
342,CES201606,798,19,can,wie het verst kan schieten,verst schieten,shoot furthest,3,who can shoot the furthest
343,CES201606,1492,36,can,gebruien als versteviging van muren oid,versteviging muren oid,"reinforcement of walls, etc",2,use as reinforcement of walls or something
344,CES201606,597,17,can,het vertrappen,vertrappen,trample,4,trampling
345,CES201606,892,20,can,verzamelen voor statiegeld,verzamelen statiegeld,collect deposit,4,collecting for deposit
346,CES201606,1964,47,can,viskom,viskom,fish bowl,3,fish bowl
347,CES201606,1257,28,can,als voetbal,voetbal,football,4,as a football
348,CES201606,1504,37,can,voetbal,voetbal,football,4,football
349,CES201606,1711,43,can,voetbal,voetbal,football,4,football
350,CES201606,1413,35,can,ermee voetballen,voetballen,play football,4,play football with it
351,CES201606,1745,44,can,Voetballen,voetballen,play football,4,Footballs
352,CES201606,2134,50,can,mee voetballen,voetballen,play football,4,play football with
353,CES201606,1019,23,can,voorraaddoos,voorraaddoos,storage box,5,storage box
354,CES201606,1490,36,can,vullen,vullen,fill,5,fill
355,CES201606,801.1,19,can,vullen met water,vullen water,fill water,5,fill with water
356,CES201606,232,12,can,een wapen,wapen,weapon,3,a weapon
357,CES201606,283,13,can,als wapen,wapen,weapon,3,as a weapon
358,CES201606,1299,29,can,wapen,wapen,weapon,3,weapon
359,CES201606,2018,48,can,wasbak van maken,wasbak,sink,5,make a sink
360,CES201606,1817,45,can,wateropvanger,water opvangen,collect water,5,water collector
361,CES201606,801.2,19,can,om water te verplaatsen,water verplaatsen,move water,4,to move water
362,CES201606,2016,48,can,water verzamelen,water verzamelen,collect water,5,collect water
363,CES201606,1029,22,can,waxinelichtje,waxinelichtje,tea light,4,tea light
364,CES201606,792,19,can,om weg te gooien,weg gooien,throw away,3,to throw away
365,CES201606,1169,26,can,weggooien,weggooien,throw away,3,throw away
366,CES201606,2152,51,can,werpen,werpen,throw,3,throw
367,CES201606,2153.1,51,can,wespenvangen,wespen vangen,catch wasps,3,catch wasps
368,CES201606,894,20,can,wespen ermee vangen als je er cola in doet,wespen vangen cola doet,catching wasps cola does,3,catch wasps with it if you put coke in it
369,CES201606,1017,23,can,zodat de deur niet dichtvalt,zodat deur niet dichtvalt,so that door does not close,3,so the door doesn't slam shut
370,CES201606,1610,40,can,aan een zwerver geven die blikjes ophaalt,zwerver geven blikjes ophaalt,vagabond giving cans collecting them,5,give to a homeless person who is collecting cans
371,CES201610,8906,554,towel,meer,,,0,more
372,CES201610,8455,503,towel,AAIEN,aaien,pet,1,PET
373,CES201610,9499,596,towel,aanrecht drogen,aanrecht drogen,countertop dry,5,dry counter
374,CES201610,12431,770,towel,een aantal handdoeken aan elkaar gebruiken als lang touw,aantal handdoeken elkaar lang touw,number of towels together long rope,5,use a number of towels together as a long rope
375,CES201610,8903,554,towel,abtrocknen,abtrocknen,dry,5,dry
376,CES201610,8616,530,towel,accesoire,accessoire,accessory,2,accessory
377,CES201610,11292,707,towel,als accessoire gebruiken,accessoire,accessory,2,use as an accessory
378,CES201610,7989,479,towel,af te drogen,af drogen,dry,5,to dry off
379,CES201610,9105,569,towel,Om je mee af te drogen,af drogen,dry,5,To dry yourself off with
380,CES201610,9702,605,towel,af te drogen,af drogen,dry,5,to dry off
381,CES201610,11179,695,towel,om je mee af te drogen,af drogen,dry,5,to dry yourself off
382,CES201610,11507,710,towel,gebruiken om mee af te wassen,af wassen,wash up,5,use for washing dishes
383,CES201610,8615.5,530,towel,afdak,afdak,shelter,1,shelter
384,CES201610,8458,503,towel,IETS AFDEKKEN,afdekken,cover,5,COVER SOMETHING
385,CES201610,10419,638,towel,Afdekken,afdekken,cover,5,Cover
386,CES201610,11162,692,towel,iets afdekken,afdekken,cover,5,cover something
387,CES201610,10482,644,towel,afdekking lichaam,afdekking lichaam,body cover,5,cover body
388,CES201610,7908,476,towel,afdrogen,afdrogen,dry,5,dry off
389,CES201610,8151,491,towel,afdrogen,afdrogen,dry,5,dry off
390,CES201610,8215,494,towel,afdrogen,afdrogen,dry,5,dry off
391,CES201610,8264,497,towel,afdrogen,afdrogen,dry,5,dry off
392,CES201610,8282,500,towel,afdrogen,afdrogen,dry,5,dry off
393,CES201610,8450,503,towel,AFDROGEN,afdrogen,dry,5,DRY OFF
394,CES201610,8345,506,towel,afdrogen,afdrogen,dry,5,dry off
395,CES201610,8331,509,towel,afdrongen,afdrogen,dry,5,force off
396,CES201610,8332,509,towel,afdrogen*,afdrogen,dry,5,dry off*
397,CES201610,8427,512,towel,afdrogen,afdrogen,dry,5,dry off
398,CES201610,8459,515,towel,afdrogen,afdrogen,dry,5,dry off
399,CES201610,8488,518,towel,afdrogen,afdrogen,dry,5,dry off
400,CES201610,8648,524,towel,afdrogen,afdrogen,dry,5,dry off
401,CES201610,8601,527,towel,afdrogen,afdrogen,dry,5,dry off
402,CES201610,8615.1,530,towel,afdrogen,afdrogen,dry,5,dry off
403,CES201610,8661,539,towel,afdrogen,afdrogen,dry,5,dry off
404,CES201610,8784,545,towel,afdrogen,afdrogen,dry,5,dry off
405,CES201610,8975,560,towel,afdrogen,afdrogen,dry,5,dry off
406,CES201610,9173,578,towel,afdrogen,afdrogen,dry,5,dry off
407,CES201610,9235,581,towel,afdrogen,afdrogen,dry,5,dry off
408,CES201610,9323,587,towel,afdrogen,afdrogen,dry,5,dry off
409,CES201610,9432,593,towel,Afdrogen,afdrogen,dry,5,dry off
410,CES201610,9655,602,towel,afdrogen,afdrogen,dry,5,dry off
411,CES201610,10270,620,towel,afdrogen,afdrogen,dry,5,dry off
412,CES201610,10373,632,towel,afdrogen,afdrogen,dry,5,dry off
413,CES201610,10402,638,towel,Afdrogen,afdrogen,dry,5,dry off
414,CES201610,10503,641,towel,afdrogen,afdrogen,dry,5,dry off
415,CES201610,10477,644,towel,afdrogen,afdrogen,dry,5,dry off
416,CES201610,10553,647,towel,afdrogen,afdrogen,dry,5,dry off
417,CES201610,10613,653,towel,afdrogen,afdrogen,dry,5,dry off
418,CES201610,10689,659,towel,afdrogen,afdrogen,dry,5,dry off
419,CES201610,10757,662,towel,afdrogen,afdrogen,dry,5,dry off
420,CES201610,10889,668,towel,afdrogen,afdrogen,dry,5,dry off
421,CES201610,10953,674,towel,afdrogen,afdrogen,dry,5,dry off
422,CES201610,11079,686,towel,afdrogen,afdrogen,dry,5,dry off
423,CES201610,11158,692,towel,afdrogen,afdrogen,dry,5,dry off
424,CES201610,11230,701,towel,afdrogen,afdrogen,dry,5,dry off
425,CES201610,11287,707,towel,je mee afdrogen,afdrogen,dry,5,dry off with
426,CES201610,11534,713,towel,afdrogen,afdrogen,dry,5,dry off
427,CES201610,11932,728,towel,afdrogen,afdrogen,dry,5,dry off
428,CES201610,11985,731,towel,afdrogen,afdrogen,dry,5,dry off
429,CES201610,12134,743,towel,afdrogen,afdrogen,dry,5,dry off
430,CES201610,12340,749,towel,afdrogen,afdrogen,dry,5,dry off
431,CES201610,12304,761,towel,afdrogen,afdrogen,dry,5,dry off
432,CES201610,12398,764,towel,afrdogen,afdrogen,dry,5,dry off
433,CES201610,12411,767,towel,afdrogen,afdrogen,dry,5,dry off
434,CES201610,12428,770,towel,afdrogen,afdrogen,dry,5,dry off
435,CES201610,12457,773,towel,afdrogen,afdrogen,dry,5,dry off
436,CES201610,12697,785,towel,afdrogen,afdrogen,dry,5,dry off
437,CES201610,12705,785,towel,ad\fdrogen,afdrogen,dry,5,dry off
438,CES201610,12766,788,towel,afdrogen,afdrogen,dry,5,dry off
439,CES201610,12794,791,towel,afdrogen,afdrogen,dry,5,dry off
440,CES201610,10909,671,towel,afdrogen borden,afdrogen borden,dry plates,5,dry dishes
441,CES201610,10910,671,towel,afdrogen lijf,afdrogen lijf,dry body,5,dry body
442,CES201610,12516,776,towel,afdroogdoek,afdroogdoek,drying cloth,5,drying cloth
443,CES201610,9946,611,towel,afdruipdoek,afdruip doek,drain cloth,3,draincloth
444,CES201610,10558,647,towel,afkoeling,afkoeling,cooling,2,cooling
445,CES201610,12262,755,towel,afscherming,afscherming,shielding,3,shielding
446,CES201610,9329,587,towel,afval,afval,waste,1,waste
447,CES201610,8420,512,towel,afvegen,afvegen,wipe off,5,wipe off
448,CES201610,8793,545,towel,om de afwas mee te doen,afwas,washing up,5,to do the dishes
449,CES201610,11080,686,towel,afwas afdrogen,afwas afdrogen,dry dishes,5,dry dishes
450,CES201610,8219,494,towel,afwassen,afwassen,wash up,5,wash dishes
451,CES201610,10407,638,towel,Afwassen,afwassen,wash up,5,Dishwashing
452,CES201610,10394,635,towel,alledagslijk,alle dagelijks,all daily,0,everyday
453,CES201610,8996,563,towel,iemand anders afdrogen,anders afdrogen,other dry,5,dry someone else
454,CES201610,8931,554,towel,ausruhen,ausruhen,ausruhen,0,get out
455,CES201610,11500,710,towel,auto afdrogen,auto afdrogen,dry car,5,dry car
456,CES201610,11497,710,towel,auto wassen,auto wassen,washing car,5,wash car
457,CES201610,10512,641,towel,een babay in dragen,baby dragen,carrying baby,5,carry a baby
458,CES201610,8489,518,towel,baby in winkelen,baby winkelen,baby shopping,5,baby in shopping
459,CES201610,9310,587,towel,bad,bad,bath,5,bath
460,CES201610,10393,635,towel,bad,bad,bath,5,bath
461,CES201610,11006,680,towel,bad,bad,bath,5,bath
462,CES201610,11715,722,towel,bad,bad,bath,5,bath
463,CES201610,8904,554,towel,baden,baden,bathe,5,bath
464,CES201610,8423,512,towel,badkamer,badkamer,bathroom,5,bathroom
465,CES201610,10391,635,towel,badkamer,badkamer,bathroom,5,bathroom
466,CES201610,11713,722,towel,badkmer,badkamer,bathroom,5,bathroom
467,CES201610,11714,722,towel,badkamer,badkamer,bathroom,5,bathroom
468,CES201610,8347,506,towel,badmat van maken,badmat,bath mat,4,make a bath mat
469,CES201610,9107,569,towel,Badmat,badmat,bath mat,4,Bath mat
470,CES201610,9265,584,towel,als badmat,badmat,bath mat,4,as a bath mat
471,CES201610,9943,611,towel,badmat,badmat,bath mat,4,bath mat
472,CES201610,10278,620,towel,badmat,badmat,bath mat,4,bath mat
473,CES201610,12070,737,towel,badmat,badmat,bath mat,4,bath mat
474,CES201610,12227,752,towel,badmode,badmode,swimwear,3,swimwear
475,CES201610,11000,680,towel,badmuts,badmuts,swimming cap,1,swimming cap
476,CES201610,10265,626,towel,als bandana,bandana,bandanna,3,as a bandana
477,CES201610,10631,656,towel,bandana,bandana,bandanna,3,bandana
478,CES201610,11127,689,towel,bandana,bandana,bandanna,3,bandana
479,CES201610,12395,746,towel,bandana,bandana,bandanna,3,bandana
480,CES201610,8921,554,towel,beachvolleyball,beachvolleyball,beach volleyball,1,beach volleyball
481,CES201610,8690,536,towel,bed voor huisdieren,bed huisdieren,bed pets,2,pet bed
482,CES201610,9942,611,towel,beddengoeddrager,beddengoed drager,bedding carrier,2,bedding carrier
483,CES201610,9433,593,towel,Iets bedekken,bedekken,cover,3,cover something
484,CES201610,11716,722,towel,bedekken,bedekken,cover,3,cover
485,CES201610,12305,761,towel,bedekken,bedekken,cover,3,cover
486,CES201610,12413,767,towel,iets bedekken,bedekken,cover,3,cover something
487,CES201610,9863,608,towel,beeldscherm bedekken,beeldscherm bedekken,cover screen,3,cover screen
488,CES201610,8515,521,towel,om je been wikkelen als broek,been wikkelen broek,leg wrapping pants,2,wrap around your leg as pants
489,CES201610,9178,578,towel,bekleding,bekleding,upholstery,3,upholstery
490,CES201610,12083,737,towel,beschermdoek,beschermdoek,protective cloth,4,protective cloth
491,CES201610,8615.2,530,towel,bescherming,bescherming,protection,4,protection
492,CES201610,9511,596,towel,bescherming,bescherming,protection,4,protection
493,CES201610,11582,719,towel,bescherming van spullen,bescherming spullen,protection stuff,4,protection of things
494,CES201610,12703,785,towel,als beschemring tegen de zon,bescherming tegen zon,protection from sun,4,as sun protection
495,CES201610,11184,695,towel,als bescherming tegen de zon/doek op je hoofd,bescherming tegen zon doek hoofd,protection from sun cloth head,4,as sun protection/cloth on your head
496,CES201610,8997,563,towel,bij bevallingen gebruiken,bevallingen,deliveries,1,use during childbirth
497,CES201610,9662,602,towel,als bijzettafelkleedje gebruiken,bijzettafelkleedje,side tablecloth,4,use as a side tablecloth
498,CES201610,12391,746,towel,blanket,blanket,blanket,4,blanket
499,CES201610,10998,680,towel,blauw,blauw,blue,0,blue
500,CES201610,8451,503,towel,ALS BLINDDOEK GEBRUIKEN,blinddoek,blindfold,4,USE AS A BLINDFOLD
501,CES201610,9059,566,towel,blinddoek,blinddoek,blindfold,4,blindfold
502,CES201610,10262,626,towel,blinddoek,blinddoek,blindfold,4,blindfold
503,CES201610,9005,563,towel,bloeding stoppen,bloeding stoppen,stop bleeding,3,stop bleeding
504,CES201610,12307,761,towel,boenen,boenen,scrub,2,scrub
505,CES201610,10267,626,towel,als een boeren zakdoek om je nek,boeren zakdoek nek,farmer's handkerchief neck,2,as a farmer's handkerchief around your neck
506,CES201610,10213,623,towel,Een boerka mee maken,boerka,burqa,3,Make a burqa
507,CES201610,10970,677,towel,boerka,boerka,burqa,3,burqa
508,CES201610,8223,494,towel,boodschappentas maken,boodschappentas,shopping bag,2,make a shopping bag
509,CES201610,8790,545,towel,gebruiken als brandstof voor de openhaard,brandstof open haard,fuel fireplace,1,use as fuel for the fireplace
510,CES201610,7914,476,towel,als brandstof gebruiken voor een vuurkorf,brandstof vuurkorf,fuel fire pit,1,use as fuel for a fire basket
