research_id,response_id,object,original_response,respondent_id,cleaned_response,translated_response,originality_rater01,utility_rater01,originality_rater02,utility_rater02
NAT202402,20308,brick,outdoor coaster,362,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20328,brick,outdoor coaster,363,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20330,brick,rustic coaster,363,rustic coaster,rustic coaster,2,5,,
NAT202402,20348,brick,outdoor coaster,364,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20368,brick,outdoor coaster,365,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20388,brick,outdoor coaster,366,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20409,brick,rustic coaster,367,rustic coaster,rustic coaster,2,5,,
NAT202402,20421,brick,improvised chalk,367,improvised chalk,improvised chalk,3,5,,
NAT202402,20428,brick,outdoor coaster,368,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20450,brick,rustic coaster,369,rustic coaster,rustic coaster,2,5,,
NAT202402,20468,brick,outdoor coaster,370,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20470,brick,rustic coaster,370,rustic coaster,rustic coaster,2,5,,
NAT202402,20474,brick,primitive nutcracker,370,primitive nutcracker,primitive nutcracker,3,4,,
NAT202402,20488,brick,outdoor coaster,371,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20489,brick,rustic coaster,371,rustic coaster,rustic coaster,2,5,,
NAT202402,20508,brick,outdoor coaster,372,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20530,brick,beverage coaster,373,beverage coaster,beverage coaster,2,5,,
NAT202402,20548,brick,outdoor coaster,374,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20568,brick,outdoor coaster,375,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20571,brick,stamping tool,375,stamping tool,stamping tool,2,3,,
NAT202402,20572,brick,rustic coaster,375,rustic coaster,rustic coaster,2,5,,
NAT202402,20588,brick,outdoor coaster,376,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20608,brick,outdoor coaster,377,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20630,brick,rustic coaster,378,rustic coaster,rustic coaster,2,5,,
NAT202402,20648,brick,outdoor coaster,379,outdoor coaster,outdoor coaster,2,5,,
NAT202402,20670,brick,rustic coaster,380,rustic coaster,rustic coaster,2,5,,
NAT202402,20690,brick,rustic coaster,381,rustic coaster,rustic coaster,2,5,,
NAT202402,20718,brick,rustic coaster,382,rustic coaster,rustic coaster,2,5,,
NAT202402,20730,brick,rustic coaster,383,rustic coaster,rustic coaster,2,5,,
NAT202402,20750,brick,rustic coaster,384,rustic coaster,rustic coaster,2,5,,
NAT202402,20770,brick,rustic coaster,385,rustic coaster,rustic coaster,2,5,,
NAT202402,20794,brick,coasters,276,coasters,coasters,2,5,,
NAT202402,20799,brick,chalkboard,276,chalkboard,chalkboard,3,3,,
NAT202402,20815,brick,coasters,277,coasters,coasters,2,5,,
NAT202402,20820,brick,chalkboard,277,chalkboard,chalkboard,3,3,,
NAT202402,20834,brick,coasters,278,coasters,coasters,2,5,,
NAT202402,20839,brick,chalkboard,278,chalkboard,chalkboard,3,3,,
NAT202402,20855,brick,coasters,279,coasters,coasters,2,5,,
NAT202402,20860,brick,chalkboard,279,chalkboard,chalkboard,3,3,,
NAT202402,20874,brick,coasters,280,coasters,coasters,2,5,,
NAT202402,20879,brick,chalkboard,280,chalkboard,chalkboard,3,3,,
NAT202402,20895,brick,coasters,281,coasters,coasters,2,5,,
NAT202402,20901,brick,chalkboard,281,chalkboard,chalkboard,3,3,,
NAT202402,20915,brick,coasters,282,coasters,coasters,2,5,,
NAT202402,20921,brick,chalkboard,282,chalkboard,chalkboard,3,3,,
NAT202402,20935,brick,coasters,283,coasters,coasters,2,5,,
NAT202402,20941,brick,chalkboard,283,chalkboard,chalkboard,3,3,,
NAT202402,20955,brick,coasters,284,coasters,coasters,2,5,,
NAT202402,20961,brick,chalkboard,284,chalkboard,chalkboard,3,3,,
NAT202402,20975,brick,coasters,285,coasters,coasters,2,5,,
NAT202402,20981,brick,chalkboard,285,chalkboard,chalkboard,3,3,,
NAT202402,20996,brick,coasters,286,coasters,coasters,2,5,,
NAT202402,20998,brick,magnets,286,magnets,magnets,3,1,,
NAT202402,21000,brick,ornaments,286,ornaments,ornaments,2,3,,
NAT202402,21016,brick,coasters,287,coasters,coasters,2,5,,
NAT202402,21018,brick,magnets,287,magnets,magnets,3,1,,
NAT202402,21020,brick,ornaments,287,ornaments,ornaments,2,3,,
NAT202402,21029,brick,coasters,288,coasters,coasters,2,5,,
NAT202402,21038,brick,chalkboard,288,chalkboard,chalkboard,3,3,,
NAT202402,21039,brick,magnetic board,288,magnetic board,magnetic board,3,0,,
NAT202402,21049,brick,coasters,289,coasters,coasters,2,5,,
NAT202402,21058,brick,chalkboard,289,chalkboard,chalkboard,3,3,,
NAT202402,21059,brick,magnetic board,289,magnetic board,magnetic board,3,0,,
NAT202402,21076,brick,coasters,290,coasters,coasters,2,5,,
NAT202402,21078,brick,magnets,290,magnets,magnets,3,1,,
NAT202402,21080,brick,ornaments,290,ornaments,ornaments,2,3,,
NAT202402,21096,brick,coasters,291,coasters,coasters,2,5,,
NAT202402,21098,brick,magnets,291,magnets,magnets,3,1,,
NAT202402,21100,brick,ornaments,291,ornaments,ornaments,2,3,,
NAT202402,21116,brick,coasters,292,coasters,coasters,2,5,,
NAT202402,21118,brick,magnets,292,magnets,magnets,3,1,,
NAT202402,21120,brick,ornaments,292,ornaments,ornaments,2,3,,
NAT202402,21136,brick,coasters,293,coasters,coasters,2,5,,
NAT202402,21140,brick,chalkboard,293,chalkboard,chalkboard,3,3,,
NAT202402,21156,brick,coasters,294,coasters,coasters,2,5,,
NAT202402,21158,brick,magnets,294,magnets,magnets,3,1,,
NAT202402,21160,brick,ornaments,294,ornaments,ornaments,2,3,,
NAT202402,21169,brick,coasters,295,coasters,coasters,2,5,,
NAT202402,21196,brick,coasters,296,coasters,coasters,2,5,,
NAT202402,21199,brick,chalkboard,296,chalkboard,chalkboard,3,3,,
NAT202402,21216,brick,coasters,297,coasters,coasters,2,5,,
NAT202402,21219,brick,chalkboard,297,chalkboard,chalkboard,3,3,,
NAT202402,21236,brick,coasters,298,coasters,coasters,2,5,,
NAT202402,21239,brick,chalkboard,298,chalkboard,chalkboard,3,3,,
NAT202402,21249,brick,coasters,299,coasters,coasters,2,5,,
NAT202402,21269,brick,coasters,300,coasters,coasters,2,5,,
NAT202402,21319,brick,coasters,302,coasters,coasters,2,5,,
NAT202402,21337,brick,coasters,303,coasters,coasters,2,5,,
NAT202402,21369,brick,coasters,305,coasters,coasters,2,5,,
NAT202402,21391,brick,coasters,306,coasters,coasters,2,5,,
NAT202402,21411,brick,coasters,307,coasters,coasters,2,5,,
NAT202402,21431,brick,coasters,308,coasters,coasters,2,5,,
NAT202402,21440,brick,chalkboard,308,chalkboard,chalkboard,3,3,,
NAT202402,21441,brick,magnetic board,308,magnetic board,magnetic board,3,0,,
NAT202402,21491,brick,coasters,311,coasters,coasters,2,5,,
NAT202402,21516,brick,coasters,312,coasters,coasters,2,5,,
NAT202402,21531,brick,coasters,313,coasters,coasters,2,5,,
NAT202402,21551,brick,coasters,314,coasters,coasters,2,5,,
NAT202402,21573,brick,coasters,315,coasters,coasters,2,5,,
NAT202402,21578,brick,chalkboard,315,chalkboard,chalkboard,3,3,,
NAT202402,21591,brick,coasters,316,coasters,coasters,2,5,,
NAT202402,21618,brick,coaster,317,coaster,coaster,2,5,,
NAT202402,21630,brick,coasters,318,coasters,coasters,2,5,,
NAT202402,21650,brick,coasters,319,coasters,coasters,2,5,,
NAT202402,21670,brick,coasters,320,coasters,coasters,2,5,,
NAT202402,21693,brick,coasters,321,coasters,coasters,2,5,,
NAT202402,21716,brick,coaster,322,coaster,coaster,2,5,,
NAT202402,21755,brick,chalkboard,324,chalkboard,chalkboard,3,3,,
NAT202402,21756,brick,magnetic board,324,magnetic board,magnetic board,3,0,,
NAT202402,21758,brick,coasters,324,coasters,coasters,2,5,,
NAT202402,21775,brick,chalkboard,325,chalkboard,chalkboard,3,3,,
NAT202402,21776,brick,magnetic board,325,magnetic board,magnetic board,3,0,,
NAT202402,21778,brick,coasters,325,coasters,coasters,2,5,,
NAT202402,21800,brick,coasters,326,coasters,coasters,2,5,,
NAT202402,21858,brick,mailbox,329,mailbox,mailbox,1,2,,
NAT202402,21859,brick,coasters,329,coasters,coasters,2,5,,
NAT202402,21879,brick,chalkboard,330,chalkboard,chalkboard,3,3,,
NAT202402,21880,brick,magnetic board,330,magnetic board,magnetic board,3,0,,
NAT202402,21930,brick,a brick mailbox,388,mailbox,mailbox,1,2,,
NAT202402,21937,brick,a brick coaster,388,coaster,coaster,2,5,,
NAT202402,21970,brick,a brick mailbox,390,mailbox,mailbox,1,2,,
NAT202402,21977,brick,a brick coaster,390,coaster,coaster,2,5,,
NAT202402,34000,brick,brick postbox,390,postbox,postbox,1,2,,
NAT202402,21992,brick,brick mailbox,391,mailbox,mailbox,1,2,,
NAT202402,22010,brick,brick mailbox,392,mailbox,mailbox,1,2,,
NAT202402,22033,brick,coaster,393,coaster,coaster,2,5,,
NAT202402,22035,brick,mailbox,393,mailbox,mailbox,1,2,,
NAT202402,22130,brick,brick mailbox,398,mailbox,mailbox,1,2,,
NAT202402,22190,brick,a brick mailbox,401,mailbox,mailbox,1,2,,
NAT202402,22209,brick,brick mailbox,402,mailbox,mailbox,1,2,,
NAT202402,22272,brick,coaster,405,coaster,coaster,2,5,,
NAT202402,22275,brick,mailbox,405,mailbox,mailbox,1,2,,
NAT202402,22311,brick,a brick mailbox,407,mailbox,mailbox,1,2,,
NAT202402,22316,brick,a brick coaster,407,coaster,coaster,2,5,,
NAT202402,22382,brick,coasters,410,coasters,coasters,2,5,,
NAT202402,22402,brick,pattern,411,pattern,pattern,1,4,,
NAT202402,22414,brick,coaster,412,coaster,coaster,2,5,,
NAT202402,22430,brick,brick mailbox,413,mailbox,mailbox,1,2,,
NAT202402,22457,brick,brick mailbox,414,mailbox,mailbox,1,2,,
NAT202402,22502,brick,mailbox,416,mailbox,mailbox,1,2,,
NAT202402,22532,brick,coaster,418,coaster,coaster,2,5,,
NAT202402,22555,brick,coaster,419,coaster,coaster,2,5,,
NAT202402,22557,brick,mailbox,419,mailbox,mailbox,1,2,,
NAT202402,22579,brick,coaster,420,coaster,coaster,2,5,,
NAT202402,22580,brick,ornament,420,ornament,ornament,2,3,,
NAT202402,22590,brick,brick mailbox,421,mailbox,mailbox,1,2,,
NAT202402,22610,brick,brick mailbox,422,mailbox,mailbox,1,2,,
NAT202402,22633,brick,coaster,423,coaster,coaster,2,5,,
NAT202402,22658,brick,coaster,424,coaster,coaster,2,5,,
NAT202402,22670,brick,brick mailbox,425,mailbox,mailbox,1,2,,
NAT202402,22693,brick,coasters,426,coasters,coasters,2,5,,
NAT202402,22716,brick,brick mailbox,427,mailbox,mailbox,1,2,,
NAT202402,22731,brick,mailbox,428,mailbox,mailbox,1,2,,
NAT202402,22753,brick,mailbox,429,mailbox,mailbox,1,2,,
NAT202402,22758,brick,coaster,429,coaster,coaster,2,5,,
NAT202402,22759,brick,ornament,429,ornament,ornament,2,3,,
NAT202402,22777,brick,mailbox,430,mailbox,mailbox,1,2,,
NAT202402,22779,brick,coaster,430,coaster,coaster,2,5,,
NAT202402,22811,brick,coaster,432,coaster,coaster,2,5,,
NAT202402,22818,brick,mailbox,432,mailbox,mailbox,1,2,,
NAT202402,22835,brick,ornament,433,ornament,ornament,2,3,,
NAT202402,22837,brick,coaster,433,coaster,coaster,2,5,,
NAT202402,22872,brick,ornament,435,ornament,ornament,2,3,,
NAT202402,22888,brick,a brick mailbox,436,mailbox,mailbox,1,2,,
NAT202402,22920,brick,mailbox post,437,mailbox post,mailbox post,1,2,,
NAT202402,22972,brick,brick-shaped ice cubes,440,brickshaped ice cubes,brickshaped ice cubes,3,1,,
NAT202402,23000,brick,ornament,441,ornament,ornament,2,3,,
NAT202402,23020,brick,ornament,442,ornament,ornament,2,3,,
NAT202402,23040,brick,ornament,443,ornament,ornament,2,3,,
NAT202402,23060,brick,ornament,444,ornament,ornament,2,3,,
NAT202402,23076,brick,ornament,445,ornament,ornament,2,3,,
NAT202402,23096,brick,mailbox,446,mailbox,mailbox,1,2,,
NAT202402,23097,brick,mailboxpost,446,mailboxpost,mailboxpost,1,2,,
NAT202402,23098,brick,mailboxstand,446,mailboxstand,mailboxstand,1,3,,
NAT202402,23100,brick,mailboxsupport,446,mailboxsupport,mailboxsupport,1,3,,
NAT202402,23101,brick,mailboxbase,446,mailboxbase,mailboxbase,1,3,,
NAT202402,23118,brick,ornament,447,ornament,ornament,2,3,,
NAT202402,23139,brick,coaster,448,coaster,coaster,2,5,,
NAT202402,23153,brick,mailbox,449,mailbox,mailbox,1,2,,
NAT202402,23156,brick,mailbox,449,mailbox,mailbox,1,2,,
NAT202402,23197,brick,coaster,451,coaster,coaster,2,5,,
NAT202402,23219,brick,mailbox,452,mailbox,mailbox,1,2,,
NAT202402,23220,brick,mailboxpost,452,mailboxpost,mailboxpost,1,2,,
NAT202402,23256,brick,coaster,454,coaster,coaster,2,5,,
NAT202402,23259,brick,scrapbook embellishment,454,scrapbook embellishment,scrapbook embellishment,3,1,,
NAT202402,23292,brick,coaster,456,coaster,coaster,2,5,,
NAT202402,23330,brick,mailbox,458,mailbox,mailbox,1,2,,
NAT202402,23332,brick,mailbox,458,mailbox,mailbox,1,2,,
NAT202402,23373,brick,coaster,460,coaster,coaster,2,5,,
NAT202402,23422,brick,coaster,463,coaster,coaster,2,5,,
NAT202402,23489,brick,coasters,466,coasters,coasters,2,5,,
NAT202402,23506,brick,coaster,467,coaster,coaster,2,5,,
NAT202402,23532,brick,coasters,468,coasters,coasters,2,5,,
NAT202402,23539,brick,coaster,469,coaster,coaster,2,5,,
NAT202402,23540,brick,ornament,469,ornament,ornament,2,3,,
NAT202402,23670,brick,coaster holder,475,coaster holder,coaster holder,2,3,,
NAT202402,23709,brick,mailbox,477,mailbox,mailbox,1,2,,
NAT202402,23787,brick,mailbox,481,mailbox,mailbox,1,2,,
NAT202402,23821,brick,coaster,483,coaster,coaster,2,5,,
NAT202402,23855,brick,mailbox,484,mailbox,mailbox,1,2,,
NAT202402,23900,brick,coaster,487,coaster,coaster,2,5,,
NAT202402,14805,brick,sandcastle,27,sandcastle,sandcastle,2,1,,
NAT202402,14819,brick,tool,28,tool,tool,1,3,,
NAT202402,14870,brick,tool,31,tool,tool,1,3,,
NAT202402,14949,brick,tool for breaking,35,tool breaking,tool breaking,1,4,,
NAT202402,14998,brick,shoe,37,shoe,shoe,2,2,,
NAT202402,15037,brick,toothbrush holder,39,toothbrush holder,toothbrush holder,3,2,,
NAT202402,15069,brick,shoe,41,shoe,shoe,2,2,,
NAT202402,15099,brick,shoe,42,shoe,shoe,2,2,,
NAT202402,15103,brick,tool,42,tool,tool,1,3,,
NAT202402,15175,brick,detergent,46,detergent,detergent,2,0,,
NAT202402,15312,brick,time filler,53,time filler,time filler,1,2,,
NAT202402,15314,brick,diver tool,53,diver tool,diver tool,2,3,,
NAT202402,15325,brick,beanbag filler,54,beanbag filler,beanbag filler,3,2,,
NAT202402,16407,brick,paper press,111,paper press,paper press,2,5,,
NAT202402,16427,brick,paper press,112,paper press,paper press,2,5,,
NAT202402,16447,brick,paper press,113,paper press,paper press,2,5,,
NAT202402,16467,brick,paper press,114,paper press,paper press,2,5,,
NAT202402,16487,brick,paper press,115,paper press,paper press,2,5,,
NAT202402,16524,brick,paper brick press,117,paper press,paper press,2,5,,
NAT202402,16568,brick,paper press,119,paper press,paper press,2,5,,
NAT202402,16647,brick,paper press,123,paper press,paper press,2,5,,
NAT202402,16727,brick,paper brick press,127,paper press,paper press,2,5,,
NAT202402,16886,brick,paper press,135,paper press,paper press,2,5,,
NAT202402,16902,brick,paper brick press,136,paper press,paper press,2,5,,
NAT202402,16945,brick,paper brick press,138,paper press,paper press,2,5,,
NAT202402,16958,brick,paper brick press,139,paper press,paper press,2,5,,
NAT202402,16984,brick,paper brick press,140,paper press,paper press,2,5,,
NAT202402,17022,brick,paper brick press,142,paper press,paper press,2,5,,
NAT202402,17042,brick,paper-cutter,143,papercutter,papercutter,3,2,,
NAT202402,17139,brick,reinforce soil,148,reinforce soil,reinforce soil,1,3,,
NAT202402,17178,brick,paper brick press,150,paper press,paper press,2,5,,
NAT202402,17318,brick,paper press,157,paper press,paper press,2,5,,
NAT202402,17376,brick,paper brick press,160,paper press,paper press,2,5,,
NAT202402,17411,brick,tool to break walls,162,tool break walls,tool break walls,1,4,,
NAT202402,18012,brick,tool,192,tool,tool,1,3,,
NAT202402,18129,brick,tool,198,tool,tool,1,3,,
NAT202402,18171,brick,grinder,200,grinder,grinder,2,4,,
NAT202402,18201,brick,sandpiper shelter,201,sandpiper shelter,sandpiper shelter,2,0,,
NAT202402,18211,brick,shoe,202,shoe,shoe,2,2,,
NAT202402,18216,brick,shoe,202,shoe,shoe,2,2,,
NAT202402,18291,brick,skipping-stone,206,skippingstone,skippingstone,2,2,,
NAT202402,18307,brick,tool,207,tool,tool,1,3,,
NAT202402,18322,brick,tool,207,tool,tool,1,3,,
NAT202402,18333,brick,tool,208,tool,tool,1,3,,
NAT202402,18354,brick,beveled edge,209,beveled edge,beveled edge,2,2,,
NAT202402,18480,brick,screwdriver,215,screwdriver,screwdriver,3,1,,
NAT202402,18494,brick,shoe polish,216,shoe polish,shoe polish,3,1,,
NAT202402,18519,brick,grindstone,217,grindstone,grindstone,2,4,,
NAT202402,18552,brick,survival tool,219,survival tool,survival tool,2,3,,
NAT202402,18593,brick,pestle for grinding,221,pestle grinding,pestle grinding,2,4,,
NAT202402,18596,brick,knife sharpener,221,knife sharpener,knife sharpener,3,3,,
NAT202402,18614,brick,knife sharpener,222,knife sharpener,knife sharpener,3,3,,
NAT202402,18637,brick,knife sharpener,223,knife sharpener,knife sharpener,3,3,,
NAT202402,18654,brick,knife sharpener,224,knife sharpener,knife sharpener,3,3,,
NAT202402,18655,brick,pestle for grinding,224,pestle grinding,pestle grinding,2,4,,
NAT202402,18674,brick,knife sharpener,225,knife sharpener,knife sharpener,3,3,,
NAT202402,18692,brick,knife sharpener,226,knife sharpener,knife sharpener,3,3,,
NAT202402,18701,brick,pestle for grinding,226,pestle grinding,pestle grinding,2,4,,
NAT202402,18718,brick,erosion control,227,erosion control,erosion control,1,3,,
NAT202402,18731,brick,knife sharpener,228,knife sharpener,knife sharpener,3,3,,
NAT202402,18757,brick,knife sharpener,229,knife sharpener,knife sharpener,3,3,,
NAT202402,18760,brick,foot scraper,229,foot scraper,foot scraper,2,4,,
NAT202402,18775,brick,foot scraper,230,foot scraper,foot scraper,2,4,,
NAT202402,18778,brick,knife sharpener,230,knife sharpener,knife sharpener,3,3,,
NAT202402,18794,brick,knife sharpener,231,knife sharpener,knife sharpener,3,3,,
NAT202402,18815,brick,pestle for grinding,232,pestle grinding,pestle grinding,2,4,,
NAT202402,18852,brick,knife sharpener,234,knife sharpener,knife sharpener,3,3,,
NAT202402,18871,brick,knife sharpener,235,knife sharpener,knife sharpener,3,3,,
NAT202402,18915,brick,knife sharpener,237,knife sharpener,knife sharpener,3,3,,
NAT202402,18921,brick,foot scrubber,237,foot scrubber,foot scrubber,3,4,,
NAT202402,18936,brick,knife sharpener,238,knife sharpener,knife sharpener,3,3,,
NAT202402,18955,brick,knife sharpener,239,knife sharpener,knife sharpener,3,3,,
NAT202402,18960,brick,pestle for grinding,239,pestle grinding,pestle grinding,2,4,,
NAT202402,18979,brick,knife sharpener,240,knife sharpener,knife sharpener,3,3,,
NAT202402,18999,brick,knife sharpener,241,knife sharpener,knife sharpener,3,3,,
NAT202402,19013,brick,knife sharpener,242,knife sharpener,knife sharpener,3,3,,
NAT202402,19037,brick,foot scraper,243,foot scraper,foot scraper,2,4,,
NAT202402,19057,brick,knife sharpener,244,knife sharpener,knife sharpener,3,3,,
NAT202402,19076,brick,pestle for grinding,245,pestle grinding,pestle grinding,2,4,,
NAT202402,19099,brick,foot scraper,246,foot scraper,foot scraper,2,4,,
NAT202402,19101,brick,knife sharpener,246,knife sharpener,knife sharpener,3,3,,
NAT202402,19111,brick,erosion control,247,erosion control,erosion control,1,3,,
NAT202402,19161,brick,meat tenderizer,249,meat tenderizer,meat tenderizer,3,3,,
