,research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,utility_rater02,original_translated
300,CES201606,2014.0,48,can,mee snijden,snijden,cut,2,cut with
301,CES201606,2155.2,51,can, snijden,snijden,cut,2,cut
302,CES201606,1124.0,25,can,soepkom,soepkom,soup bowl,4,soup bowl
303,CES201606,1962.0,47,can,spaarpot,spaarpot,piggy bank,5,money box
304,CES201606,452.0,15,can,speelgoed,speelgoed,toys,3,toys
305,CES201606,514.0,16,can,speelgoed,speelgoed,toys,3,toys
306,CES201606,2013.0,48,can,speelgoed maken (auto),speelgoed,toys,3,make toys (car)
307,CES201606,1411.0,35,can,speelgoed ervan maken,speelgoed ervan,toys of it,3,make toys out of them
308,CES201606,1488.0,36,can,speelgoed mee maken voor onder je voeten,speelgoed onder voeten,toys under feet,3,make toys for under your feet
309,CES201606,794.0,19,can,als spel om om te schieten,spel schieten,shooting game,3,as a game to shoot over
310,CES201606,450.0,15,can,spiegel,spiegel,mirror,2,mirror
311,CES201606,1414.0,35,can,spullen in bewaren,spullen bewaren,store things,5,store stuff in
312,CES201606,1656.0,42,can,Op staan,staan,stand,1,stand up
313,CES201606,680.0,18,can,de straat mee vervuilen ,straat vervuilen,pollute street,5,pollute the street with
314,CES201606,229.0,12,can,tandenborstel houder,tandenborstel houder,toothbrush holder,5,toothbrush holder
315,CES201606,277.0,13,can,tandeborstel houder,tandenborstel houder,toothbrush holder,5,toothbrush holder
316,CES201606,1214.0,27,can,target practice,target practice,target practice,3,target practice
317,CES201606,379.0,14,can,tegen iemands hoofd aan gooien (wapen),tegen iemands hoofd gooien,throw at someone's head,3,throw someone's head with (weapon)
318,CES201606,1576.0,39,can,om tegen aan te schoppen,tegen schoppen,against kicking,2,to kick against
319,CES201606,2148.0,51,can,tegen aan tikken voor muziek,tegen tikken muziek,against tapping music,2,tap against for music
320,CES201606,281.0,13,can,een telefoon,telefoon,telephone,5,a telephone
321,CES201606,1123.0,25,can,als telefoon met twee blikjes en een touwtje,telefoon blikjes touwtje,telephone cans string,5,as a telephone with two cans and a string
322,CES201606,898.0,20,can,telefoon van maken met lijn ertussen,telefoon lijn ertussen,telephone line between them,5,make a telephone with a line between them
323,CES201606,377.1,14,can,gebruiken als telefoon (je weet wel,telefoon weet wel,phone knows,0,use as a telephone (you know
324,CES201606,1909.0,46,can,telefoonhoesje,telefoonhoesje,phone case,1,phone case
325,CES201606,795.0,19,can,ter positie aanduiding (strategie bespreken),ter positie aanduiding,for position indication,2,to indicate position (discuss strategy)
326,CES201606,1375.0,30,can,thermoskan,thermoskan,thermos,5,thermos
327,CES201606,604.0,17,can,een toren van blikjes maken,toren blikjes,tower cans,5,make a tower of cans
328,CES201606,1014.1,23,can,met touw eraan en dan iets doorgeven,touw eraan doorgeven,pass rope through it,5,with a string attached and then pass something on
329,CES201606,1125.0,25,can,trommel,trommel,drum,4,drum
330,CES201606,2154.0,51,can,in tuin tegen katten,tuin tegen katten,garden against cats,2,in the garden against cats
331,CES201606,1128.0,25,can,tunnel voor mieren of andere kleine dieren,tunnel mieren kleine dieren,tunnel ants small animals,5,tunnel for ants or other small animals
332,CES201606,800.0,19,can,tussen twee buiken het blikje naar een andere kant toebrengen,tussen buiken blikje kant toebrengen,Apply can of lace between bellies,1,move the can to the other side between two bellies
333,CES201606,1814.0,45,can,vaas,vaas,vase,4,vase
334,CES201606,231.0,12,can,een vaasjr,vaasje,vase,4,a vasejr
335,CES201606,386.0,14,can,als vaasje,vaasje,vase,4,as a vase
336,CES201606,2153.2,51,can, een val,val,fall,1,a trap
337,CES201606,599.0,17,can,vangen,vangen,catch,3,catch
338,CES201606,608.0,17,can,er een ventilator van maken,ventilator,fan,1,make a fan out of it
339,CES201606,1020.0,23,can,verrekijker (met lens erin),verrekijker,binoculars,4,binoculars (with lens in it)
340,CES201606,803.0,19,can,versieren zo mooi mogelijk,versieren mooi mogelijk,decorate as nicely as possible,3,decorate as nicely as possible
341,CES201606,797.0,19,can,wie het verst kan gooien,verst gooien,throw furthest,3,who can throw the furthest
342,CES201606,798.0,19,can,wie het verst kan schieten,verst schieten,shoot furthest,3,who can shoot the furthest
343,CES201606,1492.0,36,can,gebruien als versteviging van muren oid,versteviging muren oid,"reinforcement of walls, etc",2,use as reinforcement of walls or something
344,CES201606,597.0,17,can,het vertrappen,vertrappen,trample,4,trampling
345,CES201606,892.0,20,can,verzamelen voor statiegeld ,verzamelen statiegeld,collect deposit,4,collecting for deposit
346,CES201606,1964.0,47,can,viskom,viskom,fish bowl,3,fish bowl
347,CES201606,1257.0,28,can,als voetbal,voetbal,football,4,as a football
348,CES201606,1504.0,37,can,voetbal,voetbal,football,4,football
349,CES201606,1711.0,43,can,voetbal,voetbal,football,4,football
350,CES201606,1413.0,35,can,ermee voetballen,voetballen,play football,4,play football with it
351,CES201606,1745.0,44,can,Voetballen,voetballen,play football,4,Footballs
352,CES201606,2134.0,50,can,mee voetballen,voetballen,play football,4,play football with
353,CES201606,1019.0,23,can,voorraaddoos,voorraaddoos,storage box,5,storage box
354,CES201606,1490.0,36,can,vullen,vullen,fill,5,fill
355,CES201606,801.1,19,can,vullen met water,vullen water,fill water,5,fill with water
356,CES201606,232.0,12,can,een wapen,wapen,weapon,3,a weapon
357,CES201606,283.0,13,can,als wapen,wapen,weapon,3,as a weapon
358,CES201606,1299.0,29,can,wapen,wapen,weapon,3,weapon
359,CES201606,2018.0,48,can,wasbak van maken,wasbak,sink,5,make a sink
360,CES201606,1817.0,45,can,wateropvanger,water opvangen,collect water,5,water collector
361,CES201606,801.2,19,can, om water te verplaatsen,water verplaatsen,move water,4,to move water
362,CES201606,2016.0,48,can,water verzamelen,water verzamelen,collect water,5,collect water
363,CES201606,1029.0,22,can,waxinelichtje,waxinelichtje,tea light,4,tea light
364,CES201606,792.0,19,can,om weg te gooien,weg gooien,throw away,3,to throw away
365,CES201606,1169.0,26,can,weggooien,weggooien,throw away,3,throw away
366,CES201606,2152.0,51,can,werpen,werpen,throw,3,throw
367,CES201606,2153.1,51,can,wespenvangen,wespen vangen,catch wasps,3,catch wasps
368,CES201606,894.0,20,can,wespen ermee vangen als je er cola in doet,wespen vangen cola doet,catching wasps cola does,3,catch wasps with it if you put coke in it
369,CES201606,1017.0,23,can,zodat de deur niet dichtvalt,zodat deur niet dichtvalt,so that door does not close,3,so the door doesn't slam shut
370,CES201606,1610.0,40,can,aan een zwerver geven die blikjes ophaalt,zwerver geven blikjes ophaalt,vagabond giving cans collecting them,5,give to a homeless person who is collecting cans
371,CES201610,8906.0,554,towel,meer,,,0,more
372,CES201610,8455.0,503,towel,AAIEN,aaien,pet,1,PET
373,CES201610,9499.0,596,towel,aanrecht drogen,aanrecht drogen,countertop dry,5,dry counter
374,CES201610,12431.0,770,towel,een aantal handdoeken aan elkaar gebruiken als lang touw ,aantal handdoeken elkaar lang touw,number of towels together long rope,5,use a number of towels together as a long rope
375,CES201610,8903.0,554,towel,abtrocknen,abtrocknen,dry,5,dry
376,CES201610,8616.0,530,towel,accesoire ,accessoire,accessory,2,accessory
377,CES201610,11292.0,707,towel,als accessoire gebruiken,accessoire,accessory,2,use as an accessory
378,CES201610,7989.0,479,towel,af te drogen,af drogen,dry,5,to dry off
379,CES201610,9105.0,569,towel,Om je mee af te drogen,af drogen,dry,5,To dry yourself off with
380,CES201610,9702.0,605,towel,af te drogen,af drogen,dry,5,to dry off
381,CES201610,11179.0,695,towel,om je mee af te drogen,af drogen,dry,5,to dry yourself off
382,CES201610,11507.0,710,towel,gebruiken om mee af te wassen,af wassen,wash up,5,use for washing dishes
383,CES201610,8615.5,530,towel, afdak,afdak,shelter,1,shelter
384,CES201610,8458.0,503,towel,IETS AFDEKKEN,afdekken,cover,5,COVER SOMETHING
385,CES201610,10419.0,638,towel,Afdekken,afdekken,cover,5,Cover
386,CES201610,11162.0,692,towel,iets afdekken,afdekken,cover,5,cover something
387,CES201610,10482.0,644,towel,afdekking lichaam,afdekking lichaam,body cover,5,cover body
388,CES201610,7908.0,476,towel,afdrogen,afdrogen,dry,5,dry off
389,CES201610,8151.0,491,towel,afdrogen ,afdrogen,dry,5,dry off
390,CES201610,8215.0,494,towel,afdrogen,afdrogen,dry,5,dry off
391,CES201610,8264.0,497,towel,afdrogen,afdrogen,dry,5,dry off
392,CES201610,8282.0,500,towel,afdrogen,afdrogen,dry,5,dry off
393,CES201610,8450.0,503,towel,AFDROGEN,afdrogen,dry,5,DRY OFF
394,CES201610,8345.0,506,towel,afdrogen,afdrogen,dry,5,dry off
395,CES201610,8331.0,509,towel,afdrongen,afdrogen,dry,5,force off
396,CES201610,8332.0,509,towel,afdrogen*,afdrogen,dry,5,dry off*
397,CES201610,8427.0,512,towel,afdrogen,afdrogen,dry,5,dry off
398,CES201610,8459.0,515,towel,afdrogen,afdrogen,dry,5,dry off
399,CES201610,8488.0,518,towel,afdrogen,afdrogen,dry,5,dry off
400,CES201610,8648.0,524,towel,afdrogen,afdrogen,dry,5,dry off
401,CES201610,8601.0,527,towel,afdrogen,afdrogen,dry,5,dry off
402,CES201610,8615.1,530,towel,afdrogen,afdrogen,dry,5,dry off
403,CES201610,8661.0,539,towel,afdrogen,afdrogen,dry,5,dry off
404,CES201610,8784.0,545,towel,afdrogen,afdrogen,dry,5,dry off
405,CES201610,8975.0,560,towel,afdrogen,afdrogen,dry,5,dry off
406,CES201610,9173.0,578,towel,afdrogen,afdrogen,dry,5,dry off
407,CES201610,9235.0,581,towel,afdrogen,afdrogen,dry,5,dry off
408,CES201610,9323.0,587,towel,afdrogen,afdrogen,dry,5,dry off
409,CES201610,9432.0,593,towel,Afdrogen,afdrogen,dry,5,dry off
410,CES201610,9655.0,602,towel,afdrogen,afdrogen,dry,5,dry off
411,CES201610,10270.0,620,towel,afdrogen,afdrogen,dry,5,dry off
412,CES201610,10373.0,632,towel,afdrogen,afdrogen,dry,5,dry off
413,CES201610,10402.0,638,towel,Afdrogen,afdrogen,dry,5,dry off
414,CES201610,10503.0,641,towel,afdrogen,afdrogen,dry,5,dry off
415,CES201610,10477.0,644,towel,afdrogen,afdrogen,dry,5,dry off
416,CES201610,10553.0,647,towel,afdrogen,afdrogen,dry,5,dry off
417,CES201610,10613.0,653,towel,afdrogen,afdrogen,dry,5,dry off
418,CES201610,10689.0,659,towel,afdrogen,afdrogen,dry,5,dry off
419,CES201610,10757.0,662,towel,afdrogen,afdrogen,dry,5,dry off
420,CES201610,10889.0,668,towel,afdrogen,afdrogen,dry,5,dry off
421,CES201610,10953.0,674,towel,afdrogen,afdrogen,dry,5,dry off
422,CES201610,11079.0,686,towel,afdrogen,afdrogen,dry,5,dry off
423,CES201610,11158.0,692,towel,afdrogen,afdrogen,dry,5,dry off
424,CES201610,11230.0,701,towel,afdrogen,afdrogen,dry,5,dry off
425,CES201610,11287.0,707,towel,je mee afdrogen,afdrogen,dry,5,dry off with
426,CES201610,11534.0,713,towel,afdrogen,afdrogen,dry,5,dry off
427,CES201610,11932.0,728,towel,afdrogen,afdrogen,dry,5,dry off
428,CES201610,11985.0,731,towel,afdrogen,afdrogen,dry,5,dry off
429,CES201610,12134.0,743,towel,afdrogen,afdrogen,dry,5,dry off
430,CES201610,12340.0,749,towel,afdrogen,afdrogen,dry,5,dry off
431,CES201610,12304.0,761,towel,afdrogen,afdrogen,dry,5,dry off
432,CES201610,12398.0,764,towel,afrdogen,afdrogen,dry,5,dry off
433,CES201610,12411.0,767,towel,afdrogen,afdrogen,dry,5,dry off
434,CES201610,12428.0,770,towel,afdrogen,afdrogen,dry,5,dry off
435,CES201610,12457.0,773,towel,afdrogen,afdrogen,dry,5,dry off
436,CES201610,12697.0,785,towel,afdrogen,afdrogen,dry,5,dry off
437,CES201610,12705.0,785,towel,ad\fdrogen,afdrogen,dry,5,dry off
438,CES201610,12766.0,788,towel,afdrogen,afdrogen,dry,5,dry off
439,CES201610,12794.0,791,towel,afdrogen,afdrogen,dry,5,dry off
440,CES201610,10909.0,671,towel,afdrogen borden,afdrogen borden,dry plates,5,dry dishes
441,CES201610,10910.0,671,towel,afdrogen lijf,afdrogen lijf,dry body,5,dry body
442,CES201610,12516.0,776,towel,afdroogdoek,afdroogdoek,drying cloth,5,drying cloth
443,CES201610,9946.0,611,towel,afdruipdoek,afdruip doek,drain cloth,3,draincloth
444,CES201610,10558.0,647,towel,afkoeling,afkoeling,cooling,2,cooling
445,CES201610,12262.0,755,towel,afscherming,afscherming,shielding,3,shielding
446,CES201610,9329.0,587,towel,afval,afval,waste,1,waste
447,CES201610,8420.0,512,towel,afvegen,afvegen,wipe off,5,wipe off
448,CES201610,8793.0,545,towel,om de afwas mee te doen,afwas,washing up,5,to do the dishes
449,CES201610,11080.0,686,towel,afwas afdrogen,afwas afdrogen,dry dishes,5,dry dishes
450,CES201610,8219.0,494,towel,afwassen,afwassen,wash up,5,wash dishes
451,CES201610,10407.0,638,towel,Afwassen,afwassen,wash up,5,Dishwashing
452,CES201610,10394.0,635,towel,alledagslijk,alle dagelijks,all daily,0,everyday
453,CES201610,8996.0,563,towel,iemand anders afdrogen,anders afdrogen,other dry,5,dry someone else
454,CES201610,8931.0,554,towel,ausruhen,ausruhen,ausruhen,0,get out
455,CES201610,11500.0,710,towel,auto afdrogen,auto afdrogen,dry car,5,dry car
456,CES201610,11497.0,710,towel,auto wassen,auto wassen,washing car,5,wash car
457,CES201610,10512.0,641,towel,een babay in dragen,baby dragen,carrying baby,5,carry a baby
458,CES201610,8489.0,518,towel,baby in winkelen,baby winkelen,baby shopping,5,baby in shopping
459,CES201610,9310.0,587,towel,bad,bad,bath,5,bath
460,CES201610,10393.0,635,towel,bad ,bad,bath,5,bath
461,CES201610,11006.0,680,towel,bad,bad,bath,5,bath
462,CES201610,11715.0,722,towel,bad,bad,bath,5,bath
463,CES201610,8904.0,554,towel,baden,baden,bathe,5,bath
464,CES201610,8423.0,512,towel,badkamer,badkamer,bathroom,5,bathroom
465,CES201610,10391.0,635,towel,badkamer,badkamer,bathroom,5,bathroom
466,CES201610,11713.0,722,towel,badkmer,badkamer,bathroom,5,bathroom
467,CES201610,11714.0,722,towel,badkamer,badkamer,bathroom,5,bathroom
468,CES201610,8347.0,506,towel,badmat van maken,badmat,bath mat,4,make a bath mat
469,CES201610,9107.0,569,towel,Badmat,badmat,bath mat,4,Bath mat
470,CES201610,9265.0,584,towel,als badmat ,badmat,bath mat,4,as a bath mat
471,CES201610,9943.0,611,towel,badmat,badmat,bath mat,4,bath mat
472,CES201610,10278.0,620,towel,badmat,badmat,bath mat,4,bath mat
473,CES201610,12070.0,737,towel,badmat,badmat,bath mat,4,bath mat
474,CES201610,12227.0,752,towel,badmode,badmode,swimwear,3,swimwear
475,CES201610,11000.0,680,towel,badmuts,badmuts,swimming cap,1,swimming cap
476,CES201610,10265.0,626,towel,als bandana,bandana,bandanna,3,as a bandana
477,CES201610,10631.0,656,towel,bandana,bandana,bandanna,3,bandana
478,CES201610,11127.0,689,towel,bandana,bandana,bandanna,3,bandana
479,CES201610,12395.0,746,towel,bandana,bandana,bandanna,3,bandana
480,CES201610,8921.0,554,towel,beachvolleyball,beachvolleyball,beach volleyball,1,beach volleyball
481,CES201610,8690.0,536,towel,bed voor huisdieren,bed huisdieren,bed pets,2,pet bed
482,CES201610,9942.0,611,towel,beddengoeddrager,beddengoed drager,bedding carrier,2,bedding carrier
483,CES201610,9433.0,593,towel,Iets bedekken,bedekken,cover,3,cover something
484,CES201610,11716.0,722,towel,bedekken,bedekken,cover,3,cover
485,CES201610,12305.0,761,towel,bedekken,bedekken,cover,3,cover
486,CES201610,12413.0,767,towel,iets bedekken,bedekken,cover,3,cover something
487,CES201610,9863.0,608,towel,beeldscherm bedekken,beeldscherm bedekken,cover screen,3,cover screen
488,CES201610,8515.0,521,towel,om je been wikkelen als broek,been wikkelen broek,leg wrapping pants,2,wrap around your leg as pants
489,CES201610,9178.0,578,towel,bekleding,bekleding,upholstery,3,upholstery
490,CES201610,12083.0,737,towel,beschermdoek,beschermdoek,protective cloth,4,protective cloth
491,CES201610,8615.2,530,towel, bescherming,bescherming,protection,4,protection
492,CES201610,9511.0,596,towel,bescherming,bescherming,protection,4,protection
493,CES201610,11582.0,719,towel,bescherming van spullen,bescherming spullen,protection stuff,4,protection of things
494,CES201610,12703.0,785,towel,als beschemring tegen de zon,bescherming tegen zon,protection from sun,4,as sun protection
495,CES201610,11184.0,695,towel,als bescherming tegen de zon/doek op je hoofd,bescherming tegen zon doek hoofd,protection from sun cloth head,4,as sun protection/cloth on your head
496,CES201610,8997.0,563,towel,bij bevallingen gebruiken,bevallingen,deliveries,1,use during childbirth
497,CES201610,9662.0,602,towel,als bijzettafelkleedje gebruiken,bijzettafelkleedje,side tablecloth,4,use as a side tablecloth
498,CES201610,12391.0,746,towel,blanket,blanket,blanket,4,blanket
499,CES201610,10998.0,680,towel,blauw,blauw,blue,0,blue
500,CES201610,8451.0,503,towel,ALS BLINDDOEK GEBRUIKEN,blinddoek,blindfold,4,USE AS A BLINDFOLD
501,CES201610,9059.0,566,towel,blinddoek,blinddoek,blindfold,4,blindfold
502,CES201610,10262.0,626,towel,blinddoek,blinddoek,blindfold,4,blindfold
503,CES201610,9005.0,563,towel,bloeding stoppen,bloeding stoppen,stop bleeding,3,stop bleeding
504,CES201610,12307.0,761,towel,boenen,boenen,scrub,2,scrub
505,CES201610,10267.0,626,towel,als een boeren zakdoek om je nek,boeren zakdoek nek,farmer's handkerchief neck,2,as a farmer's handkerchief around your neck
