research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater01,utility_rater01,originality_rater02,utility_rater02
NAT202401,8367,2823,brick,Flatten Meat,Flatten Meat,flatten meat,3,4,,
NAT202401,8374,2823,brick,Sharpening stone,Sharpening stone,sharpening stone,3,3,,
NAT202401,8516,2824,brick,in een tas stoppen waarvan je wilt dat ie zinkt in water ,put bag want sink water,sink in water,2,4,,
NAT202401,8558,2825,brick,grond leggen,lay ground,lay ground,1,5,,
NAT202401,8559,2825,brick,iets laten zinken,sink,sink in water,2,4,,
NAT202401,8562,2825,brick,iets mee aandrukken,press,press,1,4,,
NAT202401,8701,2828,brick,In de buik van de boze wolf doen zodat hij verdrinkt,Put bad wolf s belly drowns,drown,2,4,,
NAT202401,8816,2831,brick,fijn malen en gebruiken als kiezels,grind finely pebbles,grind into pebbles,2,3,,
NAT202401,8897,2832,brick,baksteen uithollen om een sierraaddoosje van te maken,hollow make jewelry box,hollow out into jewellery box,3,2,,
NAT202401,8956,2833,brick,onder je schoenen binden voor een spelletje ,tie shoes game,tie shoes game,1.4,3,,
NAT202401,9085,2837,brick,gruis als schuurmiddel gebruiken,grit abrasive,abrasive,2,3,,
NAT202401,9171,2838,brick,iets mee te schuren,sand,sand,1,3,,
NAT202401,9370,2842,brick,Om iets aan te slijpen,sharpen,sharpen,2,3,,
NAT202401,9371,2842,brick,Om ergens in te krassen,scratch,scratch,2,4,,
NAT202401,9511,2845,brick,zagen,saws,saw device,3,2,,
NAT202401,9517,2845,brick,Zinken ,Sink,sink,1,4,,
NAT202401,9658,2847,brick,flat,flat,flat,1,0,,
NAT202401,9771,2851,brick,schep,spade,spade,2,2,,
NAT202401,9774,2851,brick,steensoort,type stone,stone,1,0,,
NAT202401,9925,2854,brick,iets laten zinken,sink,sink in water,2,4,,
NAT202401,10079,2857,brick,messen slijpen ,sharpening knives,sharpening knives,3,3,,
NAT202401,10080,2857,brick,je eelt van je voet weg halen ,remove calluses foot,remove calluses foot,2,3,,
NAT202401,10081,2857,brick,nagelsvijlen ,nail files,nail files,3,3,,
NAT202401,10174,2862,brick,als schep gebruiken,shovel,shovel,2,2,,
NAT202401,10182,2862,brick,om iets te laten zinken,sink,sink,1,4,,
NAT202401,10245,2863,brick,prespapier,press paper,press paper,2,5,,
NAT202401,10246,2863,brick,bloemen pers,flower press,flower press,2,4,,
NAT202401,10249,2863,brick,als alternatief voor als je ej schuurpapier kwijt bent,alternative lost sandpaper,sandpaper,3,3,,
NAT202401,10301,2864,brick,verdrinken met baksteen aan een touw,drown rope,drown ,2,4,,
NAT202401,10349,2867,brick,Met een baksteen kan je iets laten zinken,sink,sink in water,2,4,,
NAT202401,10361,2867,brick,Je kan het fijn maken en er grind van maken,crush turn gravel,crush into gravel,2,3,,
NAT202401,10499,2870,brick,je kan het onder je voet binden en dan heb je soort van lage stelten (en dan wordt je voet niet vies,tie foot kind low stilts,tie feet to make stilts,2,3,,
NAT202401,10505,2870,brick,Je kan het gebruiken om dingen naar de bodem van water te laten zakken,sink bottom water,sink in water,2,4,,
NAT202401,10634,2874,brick,Je kunt er iets mee fijn malen,grind,grind,2,3,,
NAT202401,10636,2874,brick,als vijl gebruiken,file,grater,3,3,,
NAT202401,10637,2874,brick,je kunt je huid er mee schrobben,scrub skin,scrub skin,3,4,,
NAT202401,10648,2874,brick,je kunt het gebruiken als schoenen,shoes,shoes,2,2,,
NAT202401,10797,2876,brick,kleine steentjes van maken,make small stones,break into stones,1,3,,
NAT202401,10806,2876,brick,gebruiken als schuurpapier,sandpaper,sandpaper,3,3,,
NAT202401,10809,2876,brick,uithollen om bakje/doos van te maken,hollow make containerbox,hollow out into container,3,2,,
NAT202401,10973,2879,brick,"om kruiden mee te vermalen, als een vijzel",grinding herbs  mortar,grind herbs,3,5,,
NAT202401,10977,2879,brick,verzwaring van een schatkist die je wil laten afzinken,strengthening treasury want sink,sink treasure in water,2,4,,
NAT202401,11116,2881,brick,iets laten zinken wat anders drijft,sink floats otherwise,sink in water,2,4,,
NAT202401,11196,2882,brick,als schoen,shoe,shoe,2,2,,
NAT202401,11539,2900,brick,gebruiken als ondersteuning op oneven grond,support uneven ground,level ground,1,3,,
NAT202401,11542,2900,brick,om een oppervlakte op te ruwen,roughen surface,roughen surface,2,3,,
NAT202401,11602,2901,brick,iets laten zinken,sink,sink in water,2,4,,
NAT202401,11717,2904,brick,vermaal het,grind,grind,2,3,,
NAT202401,11722,2904,brick,maak er zand/grind van,make sandgravel,sand/gravel,1,3,,
NAT202401,11727,2904,brick,gebruik om een ander voorwerp aan te slijten om dat voorwerp weer scherp te maken,grind object make object sharp,grind,2,3,,
NAT202401,11731,2904,brick,gebruik als gewicht om heksen mee te verdrinken,weight drown witches,weight to sink in water,1,4,,
NAT202401,11779,2906,brick,nagelveil,nailveil,file nails,2,3,,
NAT202401,11781,2906,brick,scrub blok,scrub block,scrub,2,4,,
NAT202401,11788,2906,brick,om iets te laten zinken onder water en het onder water te houden,sink water keep water,sink in water,2,4,,
NAT202401,11790,2906,brick,om iets fijn te malen,grind finely,grind,2,3,,
NAT202401,11854,2907,brick,gat/hol graven,dig holeburrow,dig holeburrow,1,2,,
NAT202401,11855,2907,brick,grond steviger maken,make ground firmer,make ground firmer,1,3,,
NAT202401,11856,2907,brick,nagels veilen,auction nails,fake nails,3,2,,
NAT202401,11857,2907,brick,stok slijpen,stick sharpening,sharpen,2,3,,
NAT202401,11858,2907,brick,stok ontdoen van schors,remove bark stick,scratch bark,2,3,,
NAT202401,11859,2907,brick,krassen op stenen zodat je iets kan schrijven,scratch stones write,scratch stones,2,4,,
NAT202401,11863,2907,brick,put maken,make well,make well,1,3,,
NAT202401,12014,2911,brick,kruiden fijn hakken,chop herbs finely,grind herbs,3,5,,
NAT202401,12030,2911,brick,als snijplank gebruiken ,cutting board,cutting board,3,3,,
NAT202401,12160,2912,brick,schrapen,scrape,scrape,2,3,,
NAT202401,12316,2914,brick,use it to make sand by breaking it down and grinding it up ,make sand breaking grinding,sand,1,3,,
NAT202401,12442,2917,brick,Snijplank ,Cutting board,cutting board,3,3,,
NAT202401,12451,2917,brick,Fijnmalen en in je huisgenoots eten gooien als 'ie de afwas weer eens niet heeft gedaan,Grind throw food housemates done dishes yet,grind,2,3,,
NAT202401,12627,2919,brick,stenigen ,stone,stone,1,0,,
NAT202401,12722,2920,brick,je kan er duizend kiezeltjes van maken,make thousand pebbles,break into pebbles,1,3,,
NAT202401,12850,2923,brick,kleinere steentjes maken,make smaller stones,break into stones,1,3,,
NAT202401,12929,2925,brick,opvullen,filling,filling,1,3,,
NAT202401,12933,2925,brick,slijpen,sharpen,sharpen,2,3,,
NAT202401,13085,2931,brick,waterput maken ,make well,make well,1,3,,
NAT202401,13094,2931,brick,gebruiken als slijpmateraal,grinding material,grind,2,3,,
NAT202401,13095,2931,brick,messen slijpen ,sharpening knives,sharpening knives,3,3,,
NAT202401,13161,2932,brick,steen,stone,stone,1,0,,
NAT202401,13169,2932,brick,steenvorming,stone formation,stone,1,0,,
NAT202401,13180,2932,brick,zand,sand,sand,1,3,,
NAT202401,13324,2934,brick,vastbinden aan iets zodat het zinkt,tie sinks,sink in water by tying,2,4,,
NAT202401,13327,2934,brick,gebruiken om iets mee te schuren?,sand ,sand,1,3,,
NAT202401,13381,2935,brick,Gebruiken als schuurmiddel,abrasive,abrasive,2,3,,
NAT202401,13382,2935,brick,Vermalen tot poeder,Grind powder,grind,2,3,,
NAT202401,13559,2938,brick,blaadjes platdrukken en drogen,flatten dry leaves,flatten,1,5,,
NAT202401,13638,2939,brick,roerlepel voor de soep,stirring spoon soup,spoon,3,1,,
NAT202401,13718,2940,brick,nagels vijlen ,filing nails,file nails,2,3,,
NAT202401,13733,2940,brick,messenslijpen,sharpening knives,sharpening knives,3,3,,
NAT202401,13962,2942,brick,ergens opleggen om plat te maken,place somewhere flatten,flatten,1,5,,
NAT202401,13974,2942,brick,om je voeten binden als schoenen,tie around feet shoes,tie on feet to make shoes,1.4,3,,
NAT202401,14056,2944,brick,tot gruis vermalen dan heb je zand,grind smithereens sand,sand,1,3,,
NAT202401,14057,2944,brick,voeten afvegen,wiping feet,wiping feet,2,3,,
NAT202401,14059,2944,brick,krabben,scratch,scratch,2,4,,
NAT202401,14068,2944,brick,scrubben,scrub,scrub,2,4,,
NAT202401,14193,2947,brick,auto's bekrassen,scratching cars,scratching cars,2,4,,
NAT202401,14195,2947,brick,nagellak van nagels verwijderen (eraf krassen),removing nail polish nails,scratching to remove nail paint,3,3,,
NAT202401,14199,2947,brick,graven in de grond (als schep_),digging ground,shovel to dig,2,2,,
NAT202401,14203,2947,brick,iets op de muur krassen,scratch wall,scratch,2,4,,
NAT202401,14266,2949,brick,als je het rond schuurt kun je er mee rollen/spelen,sand around rollplay,sand,1,3,,
NAT202401,14274,2949,brick,slijpen en er hout mee hakken,sharpening chopping wood,sharpen wood,2,3,,
NAT202401,14358,2950,brick,iets laten zinken,sink,sink in water,2,4,,
NAT202401,14874,2960,brick,nagels vijlen,filing nails,file nails,2,3,,
NAT202401,14875,2960,brick,iets laten zinken,sink,sink,1,4,,
NAT202401,14963,2962,brick,geslepen als mes,sharpened knife,sharpening knives,3,3,,
NAT202401,14970,2962,brick,je kan er zand gelijk mee uitspreiden zodat het een gelijk oppervlak wordt,spread sand evenly becomes even surface,"spread sand evenly, level",2,3,,
NAT202401,14972,2962,brick,"als schoenen (maak vast met stukje touw, meteen goede workout voor je benen)",shoes,tie to make shoes,2,2,,
NAT202401,15021,2963,brick,er iets aan vast binden zodat het zinkt,tie sinks,sink in water by tying,2,4,,
NAT202401,15088,2964,brick,Om je nagels mee te vijlen,file nails,file nails,2,3,,
NAT202401,15156,2965,brick,iets plat maken,flatten,flattener,2,5,,
NAT202401,15212,2969,brick,Als vlakke ondergrond gebruiken,flat surface,flat surface,1,5,,
NAT202401,15289,2970,brick,dingen fijnmalen,grind,grinder,2,3,,
NAT202401,15294,2970,brick,ombinden om je voet als schoen,strap around foot shoe,strap as shoe,2,2,,
NAT202401,15303,2970,brick,schuurpapier,sandpaper,sandpaper,3,3,,
NAT202401,15365,2972,brick,als schoenenafveger,shoe wiper,shoe wiper,2,3,,
NAT202401,16013,2657,brick,academy,academy,academy,1,2,,
NAT202401,23,2657,brick,school,school,school,1,2,,
NAT202401,24,2657,brick,ministerie,ministry,ministry,2,2,,
NAT202401,16014,2657,brick,motel,motel,motel,1,2,,
NAT202401,16015,2657,brick,hostel,hostel,hostel,1,2,,
NAT202401,25,2657,brick,hotel,hotel,hotel,1,2,,
NAT202401,26,2657,brick,basischool,primary school,primary school,1,2,,
NAT202401,28,2657,brick,middelbare school,secondary school,secondary school,1,2,,
NAT202401,29,2657,brick,universiteit,university,university,1,2,,
NAT202401,30,2657,brick,HBO,HBO,higher education university,3,2,,
NAT202401,35,2657,brick,buurthuizen,community centers,community centers,1,2,,
NAT202401,122,2658,brick,Muziekinstrument ,Musical instrument,musical instrument,3,3,,
NAT202401,183,2660,brick,muziekinstrument (als je erop slaat),musical instrument,musical instrument,3,3,,
NAT202401,186,2660,brick,cadeau,gift,gift,2,3,,
NAT202401,332,2664,brick,Gebruiken als voorwerp om op te duiken,item pop,diving,1,3,,
NAT202401,334,2664,brick,Gebruiken om mee te vissen in zichtbaar ondiep water,fishing visibly shallow water,fishing,2,2,,
NAT202401,16016,2667,brick,tempel,temple,temple,1,2,,
NAT202401,16017,2667,brick,synagoge,synagogue,synagogue,1,2,,
NAT202401,16018,2667,brick,parochie,parish,parish,1,2,,
NAT202401,16019,2667,brick,moskee,mosque,mosque,1,2,,
NAT202401,16020,2667,brick,kapel,chapel,chapel,1,2,,
NAT202401,389,2667,brick,kerk,church,church,1,2,,
NAT202401,399,2667,brick,duurzaam,durable,durable,1,0,,
NAT202401,402,2667,brick,paal,pole,pole,1,1,,
NAT202401,403,2667,brick,boulevard,boulevard,boulevard,1,2,,
NAT202401,458,2668,brick,verkopen,sell,sell,1,5,,
NAT202401,459,2668,brick,sparen,save,save,1,5,,
NAT202401,461,2668,brick,verkopen,sell,sell,1,5,,
NAT202401,470,2668,brick,als cadeau geven,give gift,gift,2,3,,
NAT202401,472,2668,brick,Bewaren,Save,save,1,5,,
NAT202401,473,2668,brick,collectie beginnen,start collection,start collection,2,5,,
NAT202401,585,2672,brick,als je niet in de trein op het knopje wil drukken door corona,want press button train due corona,press buttons during corona,3,3,,
NAT202401,586,2672,brick,fantasievriend,fantasy friend,fantasy friend,3,5,,
NAT202401,651,2673,brick,slaan,beat,beat,1,5,,
NAT202401,654,2673,brick,tegen praten,talk,talk to,1.4,5,,
NAT202401,662,2673,brick,ophangen,hang,hang,1,3,,
NAT202401,670,2673,brick,aaien,pet,personify as pet,3,5,,
NAT202401,834,2675,brick,als hockey puck gebruiken,hockey puck,hockey puck,3,2,,
NAT202401,837,2675,brick,als vork gebruiken,fork,fork,3,1,,
NAT202401,841,2675,brick,als kam te gebruiken,comb,comb,3,2,,
NAT202401,843,2675,brick,als telefoon gebruiken,telephone,telephone,1.4,0,,
NAT202401,974,2676,brick,iets dichtmaken,close,close,1,3,,
NAT202401,975,2676,brick,muziek maken met bakstenen,making music,make music,3,3,,
NAT202401,1080,2677,brick,supreme erop zetten en verkopen voor heel veel geld,put supreme sell lot money,rebrand and sell,2,5,,
NAT202401,1153,2679,brick,geven aan een huizenbouwer als flauw verjaardagscadeau,give housebuilder lame birthday present,birthday gift,3,3,,
NAT202401,1157,2679,brick,googelen waarom een baksteen een baksteen heet,Googling called,googling and researching,1,1,,
NAT202401,1261,2681,brick,industrie,industry,industry,1,0,,
NAT202401,16021,2681,brick,werkplaats,workshop,workshop,1,2,,
NAT202401,1262,2681,brick,fabriek ,factory,factory,1,2,,
NAT202401,1272,2681,brick,bouwvak ,construction trade,trade,1,5,,
NAT202401,1351,2684,brick,mascotte,mascot,personify as mascot,3,5,,
NAT202401,1356,2684,brick,"papiergewicht, zodat het niet wegwaait",paper weight blow away,paper weight,1,5,,
NAT202401,1419,2685,brick,slaan,beat,beat,1,5,,
NAT202401,1421,2685,brick,naast elkaar leggen,place next,arrange,1,5,,
NAT202401,1429,2685,brick,ophangen ,hang,hang,1,3,,
NAT202401,1552,2687,brick,speeltelefoon,play phone,toy phone,3,3,,
NAT202401,1554,2687,brick,op een stapel papieren leggen zodat ze niet wegwaaien,Place pile papers blow away,paper weight,1,5,,
NAT202401,1555,2687,brick,verzamelen ,collect,collect,1,5,,
NAT202401,1563,2687,brick,muziek maken door erop te trommelen,make music drumming,music drums,2,3,,
NAT202401,1633,2689,brick,Met verschillende licht bekijken,View different light,view with different light,2,5,,
NAT202401,1637,2689,brick,Woord spellen met bakstenene,Spell words,spell words,2,4,,
NAT202401,1641,2689,brick,naam geven,Give name,personify,2,5,,
NAT202401,1731,2690,brick,iemand de hersens in slaan,beat s brains,beat,1,5,,
NAT202401,1738,2690,brick,verzamelen,collect,collect,1,5,,
NAT202401,1739,2690,brick,Dieren mee te vangen,Catch animals,catch animals,2,2,,
NAT202401,1892,2693,brick,nep cadeautje om in te pakken,fake gift wrap,gift,2,3,,
NAT202401,16022,2693,brick,pakhuis,storehouse,storehouse,1,2,,
NAT202401,1898,2693,brick,opslagplaats maken,create repository,warehouse,1,2,,
NAT202401,1905,2693,brick,als steun gebruiken om je telefoon rechtop te houden,support keep phone upright,phone support,2,3,,
NAT202401,1972,2694,brick,paperweight,paperweight,paperweight,1,5,,
NAT202401,1974,2694,brick,"organizer (alsin, je zet het in een la bijvoorbeeld zodat je twee secties in die la hebt)",organizer,organiser,2,3,,
NAT202401,2049,2695,brick,iets mee slaan,hit,hit,1,5,,
NAT202401,2114,2696,brick,baksteen concerten geven,give concerts,personify,2,5,,
NAT202401,2169,2697,brick,slaan,beat,beat,1,5,,
NAT202401,2183,2697,brick,ophangen,hang,hang,1,3,,
NAT202401,2184,2697,brick,verkopen,sell,sell,1,5,,
NAT202401,2313,2699,brick,de cup song met een baksteen,cup song,cup song,3,3,,
NAT202401,2317,2699,brick,muziek instrument ,music instrument,music instrument,3,3,,
NAT202401,2413,2700,brick,er glazuur opdoen en zeggen dat het een taart is,put icing say s cake,fake cake,3,3,,
NAT202401,2415,2700,brick,mee knikkeren,play marbles,marbles,2,2,,
NAT202401,2554,2702,brick,op papier leggen zodat het niet wegwaait,put paper blow away,paper weight,1,5,,
NAT202401,2568,2702,brick,inpakken en voor de grap doen alsof je iemand een iphone geeft,wrapping jokingly pretending give iPhone,fake phone,3,3,,
NAT202401,16023,2703,brick,potten,pot,pot,1,1,,
NAT202401,2633,2703,brick,opstapelen,pile,pile,1,5,,
NAT202401,16024,2703,brick,frituurpan,frying pan,frying pan,1,1,,
NAT202401,16025,2703,brick,sauspan,saucepan,saucepan,1,1,,
NAT202401,2640,2703,brick,in de pan doen,put pan,pan,1,1,,
NAT202401,2641,2703,brick,in de magnetron doen,put microwave,microwave,3,1,,
NAT202401,2647,2703,brick,muziek mee maken,make music,make music,3,3,,
NAT202401,2648,2703,brick,begraven,bury,bury,1,5,,
NAT202401,2758,2704,brick,papiergewicht,paper weight,paper weight,1,5,,
NAT202401,2864,2707,brick,op papier leggen zodat het niet weg waait,put paper blow away,paper weight,1,5,,
NAT202401,2928,2708,brick,muziekinstrument,musical instrument,musical instrument,3,3,,
NAT202401,3042,2711,brick,pressepapier,paperweight,paperweight,1,5,,
NAT202401,3084,2712,brick,to slaan,hit,hit,1,5,,
NAT202401,3091,2712,brick,begraven,bury,bury,1,5,,
NAT202401,3092,2712,brick,als instrument ,instrument,instrument,2,3,,
NAT202401,3096,2712,brick,als medaille,medal,medal,2,2,,
NAT202401,16026,2712,brick,band,band,band,2,1,,
NAT202401,3097,2712,brick,als een ring,ring,ring,2,1,,
NAT202401,16027,2712,brick,pendant,pendant,pendant,2,2,,
NAT202401,16028,2712,brick,medaillon,locket,locket,2,2,,
NAT202401,16029,2712,brick,armband,bracelet,bracelet,1,1,,
NAT202401,3098,2712,brick,als ketting,chain,chain,1,1,,
NAT202401,3160,2713,brick,iemand slaan,hit,hit,1,5,,
NAT202401,3175,2713,brick,als muziekinstrument gebruiken (2 bakstenen tegen elkaar slaan),musical instrument,musical instrument,3,3,,
NAT202401,3378,2716,brick,geluid mee maken en gebruiken als beat,create sound beat,make sound and beats,2,3,,
NAT202401,3503,2718,brick,als podium gebruiken,stage,podium or stage,2,4,,
NAT202401,3508,2718,brick,ruilen voor een vliegticket,exchange plane ticket,exchange ,1,5,,
NAT202401,3636,2720,brick,verkopen,sell,sell,1,5,,
NAT202401,3641,2720,brick,bank van maken,make bank,make bank,1,3,,
NAT202401,3715,2722,brick,als statief er dingen tegenaan zetten,place tripod,tripod,2,3,,
NAT202401,3716,2722,brick,iets tussen klemmen,clamps,clamps,2,2,,
